X,Y,SITEADDRESS,CITY,ZIPCODE,PERMITSTATUS,PERMITYEAR,PROJECTNAME,PROJECTDESCRIPTION,ISSUEDDATE,TOTALPAID,SUBAREA,NEIGHBORHOODAREA,SUBTYPE,ZONING,LOTSIZE
-122.18728235299999,47.6050372220001,11400 SE 6th St,Bellevue,980046423,Closed,2021,THIRA Health Tenant Improvement,"Tenant improvements to the (full) second (top) floor of an existing commercial building to relocate an existing mental health clinic for women, which is currently located in downtown Belevue.  The question for land use is whether or not we could have a mental health Residential Treatment Facility within the same space, presumably with an Occupancy Separation.",2021/04/12 06:59:59+00,280.5,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,119921.0
-122.20134775700001,47.6067540020001,410 Bellevue Way SE,Bellevue,980045015,Closed,2021,SE02407A Kilmarnock Building - T-Mobile Mods,"T-Mobile is proposing the following modifications to the existing wireless facility: &#13;&#10; Remove and replace (4) existing antennas with (3) new antennas, Modify existing FRP panel on antenna screen to accommodate the new antennas, Install (2) new RRUs near the antennas, Remove (8) existing TMAs, Remove and replace (3) cabinets with (2) new cabinets, Install (3) new Rooftop junction boxes with jumpers to the new RRUs, Install (1) new fiber cube cabinet, Remove and replace (1) existing AC panel for (1) new 200A AC panel and upgrade power, Remove and replace (1) step-down transformer, and (1) technician light, and Remove (8) coax cables and (8) diplexers.",2021/04/14 06:59:59+00,0.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,47816.0
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Closed,2021,Facebook Block 7 and Main Building,"Tenant improvements within the South Building of Block 7 (West Parcel) and the Main Building
Corner of 121st Ave NE and Spring Boulevard",2021/01/13 08:00:00+00,542.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.17505454100001,47.6201213860001,1209 124th Ave NE,Bellevue,980052101,Pending,2021,Spring District - N. Blocks Water Line Extension,NE Spring Blvd water line agreement north loop evaluation.,,680.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.181148015,47.623234643,1445 120th Ave NE,Bellevue,980052127,Pending,2021,Pine Forest Development,Pre development services to review existing land use permits and discuss future development requirements,,1026.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Closed,2021,Main Building Breezeway,"Limited exterior alterations on levels four and five of the main building on existing north facade breezeway. Work to include removal of four full bay laminated glass units, to be replaced with storm louvers similar in appearance to other existing building enclosure elements. Proposed alterations do not alter or affect the building structural systems. Areas of facade proposed to be altered do not create enclosed conditioned space and do not affect building HVAC systems.",2021/09/08 06:59:59+00,374.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.189717054,47.62340460000011,1412 112th Ave NE,Bellevue,98004376,Pending,2021,Evergreen Gavekal,"Structural exterior and interior tenant improvement.  Work includes replacement of interior stairs and exterior entry.  Construction of new interior stairs and new entry with new storefront system.  &#13;&#10;&#13;&#10;Non-structural interior tenant improvement.  Work includes non-structural demolition, new partitions, doors, sidelights, plumbing , casework and finishes.",,224.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,28001.0
-122.20134775700001,47.6067540020001,410 Bellevue Way SE,Bellevue,980045015,Closed,2021,SE02407A Kilmarnock Building - T-Mobile  L600 Mods,T-Mobile is proposing the following modifications to the existing wireless facility: Remove and replace (2) existing antennas with (2) new antennas inside the existing screening: Modify existing FRP panel on antenna screen to accommodate the new antennas; Install (2) new RRUs near the antennas inside the existing screening; Install (2) new Rooftop junction boxes with jumpers to the new RRUs,2021/08/19 06:59:59+00,374.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,47816.0
-122.17829964,47.553342124,5464 119th Ave SE,Bellevue,98006,Pending,2021,ATC 415201 - Verizon Upgrade,ATC 415201 - Verizon equipment upgrade on an existing commercial cell tower site.,,374.0,Newport Hills,Newport,Nonresidential,[PO] Professional Office,146979.0
-122.184404844,47.600200267,991 118th Ave SE,Bellevue,980053855,Pending,2021,South Bellevue Affordable Housing,"Convert a partially constructed hotel  (16-149004-BB_Issued, 16-149194-BB_Issued ) to an affordable apartment, and complete the pending permit 19-118642-BB to construct an affordable apartment., 16-149004-BB, 16-149194-BB",,1823.0,Richards Valley,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.19320655700001,47.638730632,3101 Northup Way,Bellevue,980041427,Pending,2021,POSM MRI CT addition,"One story addition to house MRI and CT (1,836 sf) and site modification to support addition.  Parking count revisions caused by first floor tenant improvements for Outpatient Surgery (ASC) and Physical Therapy uses.  Project also includes an entry canopy.",,1466.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,123661.0
-122.18306877,47.6056087110001,435 118th Ave SE,Bellevue,980053518,Pending,2021,Mueller Partin Office,"Proposed approximate 3,300sf office building on one story over a lower level open parking garage. The existing structures on the site would be demolished.",,,Wilburton/ne 8th St,Wilburton,Nonresidential,[PO] Professional Office,8309.0
-122.17896052799999,47.6235203370001,12040 NE Spring Blvd,Bellevue,98005,Closed,2021,Retail and Bike Pavilion - Land Use Exemption,"This Land Use Exemption request captures the material change in the plaza from standard concrete to permeable concrete., 19-126131 BB",2021/04/28 06:59:59+00,1564.75,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.18124272700001,47.6262208410001,1899 120th Ave NE,Bellevue,98005212,Pending,2021,"COBT - 120 Ave NE, NE 16 St to Northup Way - Rdwy Imprv","The project proposes to widen 120th Ave NE, between NE 16th St and Northup Way, from an existing two-lane roadway (one lane in each direction) to create a new five-lane roadway (two lanes in each direction with turn pockets or center turn-lane). The project also proposes to remove and replace the existing culvert crossing of West Tributary underneath 120th Avenue NE to improve fish passage. Other improvements and work associated with the roadway widening include, but are not limited to, install sidewalks and bike lanes, upgrade utility and stormwater facilities, improve landscaping and lighting, enhance corridor signage, and pave and stripe the roadway.",,1553.75,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,445920.0
-122.157124965,47.616852509000104,13635 NE 8th St,Bellevue,98005,Pending,2021,NE 8th Street Partners Rezone,Rezone of two parcels from current Office (O) zoning to Multifamily R-30 zoning per Ordinance 6560.,,9024.25,Wilburton/ne 8th St,Crossroads,Nonresidential,[O] Office,21637.0
-122.17505454100001,47.6201213860001,1209 124th Ave NE,Bellevue,980052101,Pending,2021,Block 15 - Land Use Exemption,Land Use Exemption Request for Block 15.,,858.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.122307316,47.61645272,16315 NE 8th St,Bellevue,980073913,Closed,2021,PSE Lake Hills-Phantom Lake Transmission Line,Modifications to approved mitigation plan.,2021/08/26 06:59:59+00,895.75,Crossroads,Lake Hills,Nonresidential,[O] Office,72734.0
-122.17367309,47.6272433830001,1800 124th Ave NE,Bellevue,980052112,Closed,2021,Verizon Wireless - SEA Safeway DC,"Modification to existing wireless facility, 21 106824 CD",2021/06/14 06:59:59+00,662.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,229383.0
-122.17840607,47.622380299999996,1444 121st Ave NE,Bellevue,980052101,Closed,2021,Tracts G and J Park - Land Use Exemption 2,"Land Use Exemption Request 2 for Tracts G and J Park., 19-123390 BW",2021/07/13 06:59:59+00,662.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,15704.0
-122.17782795,47.6219396970001,12167 NE 14th Ter,Bellevue,980052101,Closed,2021,Tract K Park and Garage - Land Use Exemption,"Land Use Exemption Request for Tract K Park and Garage., 18-111705 BB",2021/07/13 06:59:59+00,802.25,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,17812.0
-122.163739946,47.621902834,13201 NE Bellevue-Redmond Rd,Bellevue,980052326,Closed,2021,Bel-Red parking restripe,Restriping of existing parking lot per attached prepared plan,2021/08/20 06:59:59+00,1587.65,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,47791.0
-122.14405012700001,47.6102214480001,14700 Main St,Bellevue,980075118,Closed,2021,ICOE - Islamic Center of Eastside,"Entry Canopy, 19 107075 BB",2021/08/24 06:59:59+00,662.0,Wilburton/ne 8th St,Lake Hills,Nonresidential,[O] Office,23505.0
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Closed,2021,Block 5A - Land Use Exemption 1,"Land Use Exemption request for Block 5A office building., 20-110219 BB, 21-111091 BB",2021/08/18 06:59:59+00,662.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.178616603,47.62106769500011,1248 121st Ave NE  - Bldg B,Bellevue,980052101,Pending,2021,"T-Mobile @ Bldg. B, Sparc Apartments","T-Mobile proposes a rooftop installation at Bldg. B, The Sparc Apartments: Radio equipment cabinets will be located within existing screening; two (2) enclosures are proposed on the roof for antennas, one on the north side of the existing mechanical enclosure, and one on the south side.  Both enclosures are proposed to be 12'-6"" above the roof (10' above the parapet) and will match the design/color/textures of the existing turning fork on the roof.",,662.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Pending,2021,Main Building Landscape Upgrades,"Limited alteration to existing landscaping of the former REI Headquarters Main Building. Work to include removal of existing paving portions and replacement with new soil, planting, and irrigation, and construction of bollards and/or boulders at building entries.",,662.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.176148612,47.62380683600001,1646 123rd Ave NE  - Lot 6,Bellevue,980052101,Pending,2021,Block 6 - Land Use Exemption (LUX) 1,"Land Use Exemption request for Block 6 office building., 20-109080 BB, 20-111133 BB, 21-109072 BW",,662.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Pending,2021,Block 5A - Land Use Exemption (LUX) 2 - Skybridge,"Land Use Exemption request for Block 5A skybridge., 20-111091 BB",,662.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,98005,Closed,2021,Block 24 Land Use Exemption,LUX to update impervious lot coverage calculations resulting from a change in material to increase pervious area.,2021/03/08 08:00:00+00,1784.75,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.176848762,47.629265373000095,12385 Northup Way,Bellevue,980051912,Closed,2021,"12385 NORTHUP WAY, PS#08186","Demolition of existing single-story self-storage units. Build a new 5-story self-storage facility., 19-126040-LP, 19-130369-LO & 19-128994-LD",2021/04/02 06:59:59+00,714.61,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,65018.0
-122.17367309,47.6272433830001,1800 124th Ave NE,Bellevue,980052112,Pending,2021,Public Storage 124th East,"Redevelopment of the 1800 124th Ave NE parcel with demo of six of nine existing buildings, construction of a new 5-story building, new connector road between 1800 124th Ave NE and 12465 Northup Way parcels, and associated site and utility improvements. As part of the project, right of way improvements will be constructed along the 12465 Northup Way frontage.",,4425.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,229383.0
-122.178239983,47.627521339000104,1975 124th Ave NE,Bellevue,980052113,Pending,2021,East Base Yard Lighting,"Install new underground conduit and wires, and pole foundations, and replace poles and light fixtures, to support lighting safety improvement project arising from a WA State L&I citation. Project also includes installation of a foundation pad for a junction box near the hostler shack. Project impacts critical area buffers. A portion of the project proceeded under permits 20 119155 GD and 20 119180 BW, but only the work that did not impact critical area buffer. The rest of the project will proceed after approval under this permit.",,1762.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,716631.0
-122.194873613,47.637905695,3055 112th Ave NE  - Bldg B,Bellevue,980048002,Closed,2021,Corporate Campus East,"Please provide the following. 1-zoning verification letter. 2-copies of current open zoning and building code violations. 3. copies of certificate of occupancy. 4- copies of variance, special use and conditional use permit.",2021/05/25 06:59:59+00,374.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.166658598,47.63084109500011,2300 130th Ave NE  - Bldg A,Bellevue,98005,Closed,2021,Northup North Office Park (our ref #143078-1),"Please provide a Zoning Verification Letter, and copies of any open/unresolved Zoning, and Building Code Violations (on file), Variances, Conditional and/or Special Use Permits (excluding signage), and Certificates of Occupancy for the property located at: 2300 and 2340 130th Avenue Northeast; Parcel Number: 619300-0010.&#13;&#10;Please do not exceed $374.00 without prior approval.&#13;&#10;(our ref #143078-1)",2021/02/04 08:00:00+00,374.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,
-122.164826759,47.631289608,2340 130th Ave NE  - Bldg D,Bellevue,98005,Closed,2021,Zoning verification Letter,"Please Provide a zoning verification letter, and copies of any open/unresolved zoning and building code violations, variances, special and/or conditional use permits and certificates of occupancy.",2021/02/17 08:00:00+00,374.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,98005,Closed,2021,PZR# 140806-1,Please provide a Zoning Verification letter and copies of any open zoning or building code violations,2021/03/12 08:00:00+00,374.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
